# Title : Synthetic-Profile directory file of the Argo Global Data Assembly Center
# Description : The directory file describes all individual synthetic-profile files of the argo GDAC ftp site.
# Project : ARGO
# Format version : 2.2
# Date of update : 20230427112417
# FTP root number 1 : ftp://ftp.ifremer.fr/ifremer/argo/dac
# FTP root number 2 : ftp://usgodae.org/pub/outgoing/argo/dac
# GDAC node : CORIOLIS
file,date,latitude,longitude,ocean,profiler_type,institution,parameters,parameter_data_mode,date_update
coriolis/6903247/profiles/SR6903247_006D.nc,20181023071000,34.301,25.784,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131359
coriolis/6903247/profiles/SR6903247_007.nc,20181025053900,34.412,25.751,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215114830
coriolis/6903247/profiles/SR6903247_007D.nc,20181024065800,34.359,25.749,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131413
coriolis/6903247/profiles/SR6903247_008.nc,20181026052800,34.471,25.751,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215114843
coriolis/6903247/profiles/SR6903247_008D.nc,20181025070900,34.418,25.749,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131426
coriolis/6903247/profiles/SR6903247_009.nc,20181027053400,34.534,25.752,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215114856
coriolis/6903247/profiles/SR6903247_009D.nc,20181026065000,34.479,25.750,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131440
coriolis/6903247/profiles/SR6903247_010.nc,20181028054000,34.581,25.780,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215114909
coriolis/6903247/profiles/SR6903247_010D.nc,20181027070700,34.540,25.757,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131453
coriolis/6903247/profiles/SR6903247_011.nc,20181029054100,34.629,25.824,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215114923
coriolis/6903247/profiles/SR6903247_011D.nc,20181028070700,34.589,25.788,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131507
coriolis/6903247/profiles/SR6903247_012.nc,20181030054200,34.669,25.891,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215114935
coriolis/6903247/profiles/SR6903247_012D.nc,20181029070300,34.635,25.834,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131521
coriolis/6903247/profiles/SR6903247_013.nc,20181031053900,34.688,25.956,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215114949
coriolis/6903247/profiles/SR6903247_013D.nc,20181030071000,34.673,25.904,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131534
coriolis/6903247/profiles/SR6903247_014.nc,20181101054100,34.707,26.031,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115003
coriolis/6903247/profiles/SR6903247_014D.nc,20181031071200,34.696,25.973,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131548
coriolis/6903247/profiles/SR6903247_015.nc,20181102053300,34.704,26.093,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115017
coriolis/6903247/profiles/SR6903247_015D.nc,20181101070600,34.704,26.039,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131602
coriolis/6903247/profiles/SR6903247_016.nc,20181103053300,34.694,26.150,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115030
coriolis/6903247/profiles/SR6903247_016D.nc,20181102065900,34.700,26.103,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131616
coriolis/6903247/profiles/SR6903247_017.nc,20181104053600,34.683,26.214,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115043
coriolis/6903247/profiles/SR6903247_017D.nc,20181103070500,34.691,26.163,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131629
coriolis/6903247/profiles/SR6903247_018.nc,20181105054100,34.666,26.246,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115056
coriolis/6903247/profiles/SR6903247_018D.nc,20181104065800,34.676,26.220,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131641
coriolis/6903247/profiles/SR6903247_019.nc,20181106053500,34.671,26.274,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115110
coriolis/6903247/profiles/SR6903247_019D.nc,20181105070100,34.664,26.253,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131655
coriolis/6903247/profiles/SR6903247_020.nc,20181107054100,34.697,26.290,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115123
coriolis/6903247/profiles/SR6903247_020D.nc,20181106065600,34.673,26.278,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131708
coriolis/6903247/profiles/SR6903247_021.nc,20181108053200,34.725,26.302,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115138
coriolis/6903247/profiles/SR6903247_021D.nc,20181107065900,34.698,26.289,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131721
coriolis/6903247/profiles/SR6903247_022.nc,20181109053400,34.740,26.333,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115152
coriolis/6903247/profiles/SR6903247_022D.nc,20181108064800,34.723,26.304,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131735
coriolis/6903247/profiles/SR6903247_023.nc,20181110054000,34.766,26.353,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115206
coriolis/6903247/profiles/SR6903247_023D.nc,20181109070600,34.740,26.339,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230111131748
coriolis/6903247/profiles/SR6903247_024.nc,20181115094000,34.904,26.568,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115234
coriolis/6903247/profiles/SR6903247_024D.nc,20181110065800,34.765,26.353,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230217035158
coriolis/6903247/profiles/SR6903247_025.nc,20181120094100,35.040,26.572,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115258
coriolis/6903247/profiles/SR6903247_025D.nc,20181115105400,34.903,26.569,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115245
coriolis/6903247/profiles/SR6903247_026.nc,20181125093900,35.059,26.804,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115324
coriolis/6903247/profiles/SR6903247_026D.nc,20181120105400,35.042,26.571,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230217035212
coriolis/6903247/profiles/SR6903247_027.nc,20181130094100,35.058,26.909,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115350
coriolis/6903247/profiles/SR6903247_027D.nc,20181125105400,35.059,26.807,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230217035224
coriolis/6903247/profiles/SR6903247_028.nc,20181205093900,34.917,26.976,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115415
coriolis/6903247/profiles/SR6903247_028D.nc,20181130110000,35.053,26.911,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230217035236
coriolis/6903247/profiles/SR6903247_029.nc,20181210093300,34.727,26.944,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115441
coriolis/6903247/profiles/SR6903247_029D.nc,20181205105600,34.913,26.977,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115429
coriolis/6903247/profiles/SR6903247_030.nc,20181215093700,34.589,26.899,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115507
coriolis/6903247/profiles/SR6903247_030D.nc,20181210105400,34.726,26.947,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115455
coriolis/6903247/profiles/SR6903247_031.nc,20181220093900,34.408,26.883,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115534
coriolis/6903247/profiles/SR6903247_031D.nc,20181215105300,34.581,26.899,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115521
coriolis/6903247/profiles/SR6903247_032.nc,20181225093300,34.240,26.883,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115600
coriolis/6903247/profiles/SR6903247_032D.nc,20181220110000,34.403,26.884,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115546
coriolis/6903247/profiles/SR6903247_033.nc,20181230093500,34.162,26.917,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115627
coriolis/6903247/profiles/SR6903247_033D.nc,20181225105000,34.234,26.887,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115613
coriolis/6903247/profiles/SR6903247_034.nc,20190104093400,34.115,26.941,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115652
coriolis/6903247/profiles/SR6903247_034D.nc,20181230105300,34.161,26.917,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115640
coriolis/6903247/profiles/SR6903247_035.nc,20190109093700,34.119,26.905,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115718
coriolis/6903247/profiles/SR6903247_035D.nc,20190104105300,34.116,26.941,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230217035249
coriolis/6903247/profiles/SR6903247_036.nc,20190114093200,34.246,26.832,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115744
coriolis/6903247/profiles/SR6903247_036D.nc,20190109105100,34.116,26.903,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115730
coriolis/6903247/profiles/SR6903247_037.nc,20190119093800,34.239,26.824,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115808
coriolis/6903247/profiles/SR6903247_037D.nc,20190114105000,34.246,26.834,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115756
coriolis/6903247/profiles/SR6903247_038.nc,20190124093400,34.188,26.912,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115836
coriolis/6903247/profiles/SR6903247_038D.nc,20190119110200,34.239,26.827,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115822
coriolis/6903247/profiles/SR6903247_039.nc,20190129093200,34.164,26.833,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115904
coriolis/6903247/profiles/SR6903247_039D.nc,20190124105700,34.185,26.916,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230215115850
coriolis/6903247/profiles/SR6903247_040.nc,20190203093000,34.232,26.677,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20230215115931
coriolis/6903247/profiles/SR6903247_040D.nc,20190129105400,34.167,26.832,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20230217035302
coriolis/6903247/profiles/SR6903247_041.nc,20190208094000,34.339,26.554,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918132959
coriolis/6903247/profiles/SR6903247_041D.nc,20190203104400,34.233,26.677,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907130345
coriolis/6903247/profiles/SR6903247_042.nc,20190213093100,34.565,26.678,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133011
coriolis/6903247/profiles/SR6903247_042D.nc,20190208105800,34.339,26.556,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021048
coriolis/6903247/profiles/SR6903247_043.nc,20190218093200,34.665,26.875,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133024
coriolis/6903247/profiles/SR6903247_043D.nc,20190213104900,34.567,26.683,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907130438
coriolis/6903247/profiles/SR6903247_044.nc,20190223094200,34.678,27.078,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133037
coriolis/6903247/profiles/SR6903247_044D.nc,20190218105000,34.666,26.877,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021100
coriolis/6903247/profiles/SR6903247_045.nc,20190228093600,34.700,27.249,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133049
coriolis/6903247/profiles/SR6903247_045D.nc,20190223110200,34.679,27.080,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021113
coriolis/6903247/profiles/SR6903247_046.nc,20190305093000,34.728,27.281,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133102
coriolis/6903247/profiles/SR6903247_046D.nc,20190228110100,34.699,27.250,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907130556
coriolis/6903247/profiles/SR6903247_047.nc,20190310093900,34.879,27.223,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133116
coriolis/6903247/profiles/SR6903247_047D.nc,20190305110000,34.727,27.284,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907130623
coriolis/6903247/profiles/SR6903247_048.nc,20190315092800,34.997,27.195,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133128
coriolis/6903247/profiles/SR6903247_048D.nc,20190310105600,34.880,27.225,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021126
coriolis/6903247/profiles/SR6903247_049.nc,20190320093400,35.081,27.195,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133141
coriolis/6903247/profiles/SR6903247_049D.nc,20190315104600,34.998,27.197,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907130714
coriolis/6903247/profiles/SR6903247_050.nc,20190325093000,35.104,27.093,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133155
coriolis/6903247/profiles/SR6903247_050D.nc,20190320104900,35.082,27.196,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021139
coriolis/6903247/profiles/SR6903247_051.nc,20190330093900,35.045,26.967,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133207
coriolis/6903247/profiles/SR6903247_051D.nc,20190325104600,35.102,27.090,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907130809
coriolis/6903247/profiles/SR6903247_052.nc,20190404093500,35.039,26.821,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133219
coriolis/6903247/profiles/SR6903247_052D.nc,20190330110000,35.043,26.964,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021152
coriolis/6903247/profiles/SR6903247_053.nc,20190409093800,34.966,26.673,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133232
coriolis/6903247/profiles/SR6903247_053D.nc,20190404104900,35.037,26.820,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907130903
coriolis/6903247/profiles/SR6903247_054.nc,20190414094100,34.924,26.582,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133245
coriolis/6903247/profiles/SR6903247_054D.nc,20190409110000,34.964,26.673,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907130928
coriolis/6903247/profiles/SR6903247_055.nc,20190419094000,34.844,26.303,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133258
coriolis/6903247/profiles/SR6903247_055D.nc,20190414105700,34.925,26.581,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907130954
coriolis/6903247/profiles/SR6903247_056.nc,20190424095100,34.748,25.686,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133310
coriolis/6903247/profiles/SR6903247_056D.nc,20190419105600,34.842,26.299,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220908021205
coriolis/6903247/profiles/SR6903247_057.nc,20190429094800,34.950,25.527,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133323
coriolis/6903247/profiles/SR6903247_057D.nc,20190424111500,34.749,25.676,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907131052
coriolis/6903247/profiles/SR6903247_058.nc,20190504094500,34.899,25.578,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133335
coriolis/6903247/profiles/SR6903247_058D.nc,20190429110400,34.951,25.530,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907131118
coriolis/6903247/profiles/SR6903247_059.nc,20190509095700,34.654,25.499,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133349
coriolis/6903247/profiles/SR6903247_059D.nc,20190504105900,34.899,25.580,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907131145
coriolis/6903247/profiles/SR6903247_060.nc,20190514093800,34.625,25.322,A,836,IF,PRES TEMP PSAL DOXY DOWN_IRRADIANCE380 DOWN_IRRADIANCE412 DOWN_IRRADIANCE490 DOWNWELLING_PAR CHLA BBP700 CDOM NITRATE,RRRARRRRARRR,20220918133402
coriolis/6903247/profiles/SR6903247_060D.nc,20190509111000,34.654,25.501,A,836,IF,PRES TEMP PSAL DOXY,RRRA,20220907131210
